0	0.2367
1	0.992
2	0.0401
3	0.0395
4	0.0395
5	0.0399
6	0.9891
7	0.9891
8	0.0482
9	0.0487
10	0.9496
11	0.9846
12	0.9851
13	0.9851
14	0.8016
15	0.9254
16	0.9255
17	0.9259
18	0.9255
19	0.9255
20	0.9255
21	0.9254
22	0.925
23	0.9252
24	0.9254
25	0.925
26	0.9255
27	0.9254
28	0.9255
29	0.9261
30	0.9254
31	0.9254
32	0.9254
33	0.9252
34	0.9254
35	0.925
36	0.9254
37	0.9254
38	0.9252
39	0.925
40	0.9252
41	0.925
42	0.925
43	0.9247
44	0.9247
45	0.9247
47	0.9411
48	0.9061
49	0.998
50	0.998
51	0.998
52	0.998
53	0.998
54	0.998
55	0.998
56	0.998
57	0.9981
58	0.998
59	0.8899
60	0.9368
61	0.9368
62	0.9836
63	0.9124
64	0.9971
65	0.7563
66	0.2623
67	0.2618
68	0.2631
69	0.263
70	0.2637
71	0.0384
72	0.0384
73	0.0384
74	0.0382
75	0.9915
77	0.047
78	0.2133
79	0.2135
80	0.2124
81	0.2128
82	0.0275
83	0.0277
84	0.8598
85	0.8598
86	0.8598
87	0.8714
88	0.9559
89	0.9563
90	0.9237
91	0.7418
92	0.742
93	0.7418
94	0.7425
95	0.7425
96	0.931
97	0.9307
98	0.9307
99	0.9308
100	0.9308
101	0.2992
102	0.2994
103	0.2995
104	0.2994
105	0.9179
106	0.9177
107	0.9179
108	0.918
109	0.9179
110	0.9179
111	0.9173
112	0.9472
113	0.9472
114	0.9472
115	0.9471
116	0.9469
117	0.105
118	0.105
119	0.1055
120	0.1054
121	0.9064
122	0.9066
123	0.9363
124	0.9361
125	0.936
126	0.9361
127	0.936
128	0.9356
129	0.9356
130	0.0804
131	0.0801
132	0.9039
133	0.9042
134	0.0104
135	0.7498
136	0.7503
137	0.7507
138	0.751
139	0.7514
140	0.0104
141	0.2794
142	0.2792
143	0.2792
144	0.279
145	0.0625
146	0.0623
147	0.0625
148	0.0623
149	0.9156
150	0.9971
151	0.9971
152	0.945
153	0.9448
154	1.0
155	1.0
156	0.5558
157	0.5558
158	0.5552
159	0.5543
160	0.0661
161	0.0663
162	0.0661
163	0.0665
164	0.9892
165	0.8907
166	0.8907
167	0.8907
168	0.8907
169	0.8907
170	0.8572
171	0.8572
172	0.8572
173	0.8572
174	0.8572
175	0.8572
176	0.8572
177	0.8581
178	0.8581
179	0.8578
180	0.8574
181	0.8574
182	0.8574
183	0.8574
184	0.8574
185	0.8572
186	0.8572
187	0.8572
188	0.8572
189	0.8572
190	0.8572
191	0.8574
192	0.8576
193	0.8576
194	0.8574
195	0.8574
196	0.8574
197	0.8576
198	0.8578
199	0.9522
200	0.9522
201	0.9522
202	0.9597
203	0.9595
204	0.8518
205	0.8518
206	0.8518
207	0.8518
208	0.8516
209	0.8516
210	0.8516
211	0.8516
212	0.8516
213	0.8516
214	0.8516
215	0.8516
216	0.8516
217	0.8516
218	0.8516
219	0.8516
220	0.8461
221	0.8461
222	0.8463
223	0.8465
224	0.8465
225	0.8463
226	0.8463
227	0.8463
228	0.8463
229	0.8463
230	0.8463
231	0.8463
232	0.8463
233	0.8463
234	0.8463
235	0.8463
236	0.8463
237	0.8463
238	0.8465
239	0.8465
240	0.8465
241	0.8463
242	0.8463
243	0.8463
244	0.9423
245	0.9423
246	0.9423
247	0.9421
248	0.9421
249	0.9421
250	0.9337
251	0.9337
252	0.9337
253	0.9336
254	0.125
255	0.125
256	0.1252
257	0.1252
258	0.1252
259	0.1253
260	0.1253
261	0.1252
262	0.1252
263	0.1252
264	0.125
265	0.1252
266	0.1252
267	0.125
268	0.125
269	0.1252
270	0.1252
271	0.1252
272	0.1252
273	0.1252
274	0.1252
275	0.1252
276	0.125
277	0.1248
278	0.125
279	0.1248
280	0.1248
281	0.9594
282	0.9594
284	0.3306
285	0.1366
286	0.0104
287	0.0104
288	0.159
289	0.159
290	0.1504
291	0.1387
292	0.1387
293	0.1387
294	0.1387
295	0.1387
296	0.1387
297	0.1387
298	0.1387
299	0.1387
300	0.012
301	0.0124
302	0.0124
303	0.0124
304	0.0124
305	0.1117
306	0.1228
307	0.1228
308	0.1228
309	0.1228
310	0.1228
311	0.1228
312	0.0256
313	0.0256
314	0.0256
315	0.0256
316	0.0256
317	0.0256
318	0.0256
319	0.0256
320	0.0256
321	0.1545
322	0.1545
323	0.0885
324	0.0885
325	0.0885
326	0.0883
327	0.0883
328	0.0885
329	0.1491
330	0.1491
331	0.1491
332	0.1491
333	0.1492
334	0.1491
335	0.3286
336	0.3286
337	0.3282
338	0.328
339	0.3286
340	0.3091
341	0.3091
342	0.3091
343	0.3094
344	0.3103
345	0.3087
346	0.3093
347	0.3094
348	0.3094
349	0.3098
350	0.3091
351	0.3091
352	0.3094
353	0.0104
354	0.0373
355	0.0373
356	0.0376
357	0.0376
358	0.0376
359	0.0376
360	0.0374
361	0.0376
362	0.1728
363	0.1735
364	0.1735
365	0.1733
366	0.1733
367	0.1732
368	0.1726
369	0.1728
370	0.1728
371	0.1735
372	0.1735
373	0.1738
374	0.1735
375	0.9211
376	0.9973
377	0.9973
378	0.9973
379	0.9973
380	0.9973
381	0.8494
382	0.9484
383	0.9484
384	0.9486
385	0.9486
386	0.9486
387	0.9952
388	0.9356
389	0.9887
390	0.9582
391	0.7739
392	0.9957
393	0.2271
394	0.9336
395	0.9336
396	0.9336
397	0.9336
398	0.9336
399	0.9336
400	0.1868
401	0.1873
402	0.0698
403	0.9348
404	0.9348
405	0.9348
406	0.9348
407	0.0302
408	0.0303
409	0.0303
410	0.0305
411	0.9059
412	0.9928
413	0.9928
414	0.993
415	0.3463
416	0.346
417	0.3463
418	0.346
419	0.3467
420	0.3458
421	0.3458
422	0.9532
423	0.2476
424	0.2476
425	0.3142
426	0.1834
427	0.0149
428	0.992
429	0.992
430	0.992
431	0.992
432	0.992
433	0.992
434	0.992
435	0.3004
436	0.9851
437	0.9855
438	0.0878
439	0.9694
440	0.0806
441	0.0806
442	0.0806
443	0.0804
444	0.0806
445	0.0804
446	0.0808
447	0.0801
448	0.0804
449	0.0808
450	0.0809
451	0.0804
452	0.0803
453	0.0803
454	0.0804
455	0.0797
456	0.9189
457	0.9189
458	0.0201
459	0.0201
460	0.0201
461	0.0201
462	0.0201
463	0.0201
464	0.0201
465	0.0201
466	0.0204
467	0.0204
468	0.0204
469	0.0204
470	0.0204
471	0.0208
472	0.0204
473	0.9295
474	0.9295
475	0.9295
476	0.9295
477	0.9295
478	0.9295
479	0.9295
480	0.9295
481	0.9295
482	0.9295
483	0.9295
484	0.9295
485	0.9295
486	0.9295
487	0.9954
488	0.9954
489	0.9279
490	0.9279
491	0.9279
492	0.9279
493	0.9279
494	0.9279
495	0.9279
496	0.9279
497	0.9279
498	0.9279
499	0.9279
500	0.9279
501	0.9281
502	0.0208
503	0.0208
504	0.0208
505	0.0208
506	0.0208
507	0.0208
508	0.0208
509	0.0208
510	0.0208
511	0.0208
512	0.0208
513	0.0208
514	0.0208
515	0.0208
516	0.0208
517	0.8661
518	0.8661
519	0.8661
520	0.8661
521	0.8661
522	0.8661
523	0.8661
524	0.8661
525	0.8663
526	0.8663
527	0.8663
528	0.8663
529	0.8663
530	0.8663
531	0.3291
532	0.672
533	0.6718
534	0.672
535	0.6721
536	0.6718
537	0.6718
538	0.6713
539	0.6713
540	0.6714
541	0.6714
542	0.6713
543	0.6716
544	0.6725
545	0.6723
546	0.6725
547	0.6726
548	0.6725
549	0.672
550	0.6723
551	0.825
552	0.8248
553	0.8248
554	0.6361
555	0.6352
556	0.7686
557	0.7684
558	0.7683
559	0.9921
560	0.9921
561	0.4112
562	0.9173
563	0.9175
564	0.9175
565	0.7486
566	0.7491
567	0.7493
568	0.7486
569	0.7481
570	0.6844
571	0.9466
572	0.9466
573	0.221
574	0.2211
575	0.2208
576	0.2211
577	0.2218
578	0.2213
579	0.9957
580	0.9768
581	0.9768
582	0.9696
583	0.9696
584	0.9696
585	0.9696
586	0.3892
587	0.3892
588	0.3888
589	0.3899
590	0.9903
591	0.9903
592	0.9903
593	0.9903
594	0.9903
595	0.9903
596	0.9903
597	0.9903
598	0.9903
599	0.9903
600	0.9903
601	0.9903
602	0.9903
603	0.9903
604	0.9903
605	0.9903
606	0.9903
607	0.9986
608	0.3651
609	0.3642
610	0.9986
611	0.9986
612	0.6252
613	0.3716
614	0.3724
615	0.3718
616	0.3694
617	0.37
618	0.9785
619	0.9785
620	0.5488
621	0.8219
622	0.8219
623	0.8221
624	0.9872
625	0.9872
626	0.9872
627	0.5642
628	0.5659
629	0.6434
630	0.4599
631	0.9947
632	0.9947
633	0.5977
634	0.2674
635	0.5044
636	0.5048
637	0.8607
638	0.9455
639	0.9848
640	0.9848
641	0.9848
642	0.8706
643	0.9904
644	0.9927
645	0.5628
646	0.5628
647	0.6416
648	0.5931
649	0.3854
650	0.3859
651	0.652
652	0.6518
653	0.2741
654	0.2753
655	0.3064
656	0.6615
657	0.6615
658	0.348
659	0.3508
660	0.3518
661	0.3501
662	0.3506
663	0.1877
664	0.188
665	0.3658
666	0.3663
667	0.2215
668	0.2217
669	0.5275
670	0.5261
671	0.9718
672	0.9717
673	0.973
674	0.973
675	0.9728
676	0.9728
677	0.973
678	0.9732
679	0.9732
680	0.9734
681	0.9734
682	0.9734
683	0.6807
684	0.6911
685	0.9969
686	0.9969
687	0.9969
688	0.9969
689	0.9969
690	0.9778
691	0.6351
692	0.6877
693	0.6873
694	0.981
695	0.9771
696	0.9771
697	0.9771
698	0.9771
699	0.3007
700	0.299
701	0.3002
702	0.2968
703	0.1117
704	0.9739
705	0.9739
706	0.974
707	0.9739
708	0.974
709	0.9739
710	0.9739
711	0.9739
712	0.9739
713	0.9739
714	0.9739
715	0.9739
716	0.2297
717	0.4708
723	0.6231
724	0.6231
725	0.6231
726	0.6231
727	0.6228
728	0.6223
729	0.6224
730	0.6218
731	0.6216
732	0.6221
733	0.6219
734	0.6226
735	0.6238
736	0.6235
737	0.6233
738	0.7884
739	0.7884
740	0.7884
741	0.7884
742	0.9585
743	0.9585
744	0.9585
745	0.9585
746	0.9585
747	0.818
748	0.818
749	0.818
750	0.758
751	0.7582
752	0.7582
753	0.7584
754	0.7584
755	0.7579
756	0.7579
757	0.7579
758	0.758
759	0.758
760	0.7582
761	0.7585
762	0.6744
763	0.6744
764	0.6744
765	0.6744
766	0.6744
767	0.6744
768	0.986
769	0.986
770	0.964
771	0.986
772	0.4587
773	0.2157
774	0.7136
775	0.9978
776	0.9978
777	0.7281
778	0.7281
779	0.728
780	0.7281
781	0.7281
782	0.7281
783	0.7276
784	0.7281
785	0.7285
786	0.7295
787	0.7292
788	0.8895
789	0.9961
791	0.994
792	0.994
793	0.9754
794	0.9754
795	0.9754
796	0.9754
797	0.9754
798	0.9587
799	0.9588
800	0.9587
801	0.9587
802	0.9587
803	0.9725
804	0.9725
805	0.9725
806	0.9725
807	0.9725
808	0.9725
809	0.9725
810	0.9932
811	0.9932
812	0.9932
813	0.9932
814	0.9932
815	0.9932
816	0.9915
817	0.9915
818	0.9915
819	0.9915
820	0.9915
821	0.9915
822	0.9915
823	0.929
824	0.929
825	0.929
826	0.929
827	0.929
828	0.9771
829	0.9771
830	0.9771
831	0.9771
832	0.9771
833	0.9442
834	0.944
835	0.944
836	0.944
837	0.944
838	0.944
839	0.9442
840	0.9442
841	0.8531
842	0.853
843	0.8535
844	0.8537
845	0.9165
846	0.9167
847	0.917
848	0.9165
849	0.9165
850	0.9165
851	0.5931
852	0.9947
853	0.9947
854	0.9947
855	0.9947
856	0.9947
857	0.9947
858	0.0381
859	0.0384
860	0.0384
861	0.9906
862	0.017
863	0.017
864	0.017
865	0.017
866	0.0168
867	0.2398
868	0.9431
869	0.9988
870	0.9988
871	0.9761
872	0.973
873	0.9889
874	0.5186
875	0.4496
876	0.2915
877	0.9962
878	0.9962
879	0.9962
880	0.9962
881	0.9962
882	0.9962
883	0.9962
884	0.3012
885	0.9534
886	0.9529
887	0.9518
888	0.7124
889	0.71
890	0.7094
891	0.048
892	0.9114
893	0.9115
894	0.9114
895	0.9114
896	0.1662
897	0.083
898	0.9295
899	0.9295
900	0.9298
901	0.9298
902	0.9295
903	0.9689
904	0.9689
905	0.2124
906	0.2128
907	0.8415
908	0.9006
909	0.9006
910	0.9006
911	0.466
912	0.4783
913	0.9421
914	0.9421
915	0.9425
916	0.832
917	0.8832
918	0.8256
919	0.8255
920	0.8256
921	0.8255
922	0.8849
923	0.8849
924	0.8849
925	0.8849
926	0.8849
927	0.8849
928	0.8694
929	0.0656
930	0.0656
931	0.0656
932	0.0656
933	0.0656
934	0.0656
935	0.0656
936	0.8311
937	0.4491
938	0.9734
939	0.9734
940	0.9734
941	0.6527
942	0.6528
943	0.6525
944	0.6535
945	0.6533
946	0.5943
947	0.9184
948	0.9185
949	0.9621
950	0.9621
951	0.6274
952	0.8806
953	0.8806
954	0.8806
955	0.8805
956	0.3731
957	0.3736
958	0.373
959	0.3731
960	0.0122
961	0.8292
962	0.9353
963	0.5145
964	0.5145
965	0.5145
966	0.9962
967	0.9242
968	0.9822
969	0.9216
970	0.9216
971	0.9216
972	0.9889
973	0.9891
974	0.487
975	0.487
976	0.487
977	0.8589
978	0.9542
979	0.9542
980	0.2116
981	0.2121
982	0.2124
983	0.96
984	0.96
985	0.8759
986	0.9877
987	0.9875
988	0.9875
989	0.9874
990	0.9875
991	0.8936
992	0.9653
993	0.9655
994	0.9653
995	0.9658
996	0.1762
997	0.1149
998	0.1153
999	0.1154
1000	0.1132
1001	0.1132
1002	0.1127
1003	0.1125
1004	0.9694
1005	0.9694
1006	0.9694
1007	0.9694
1008	0.9693
1009	0.9691
1010	0.9691
1011	0.9691
1012	0.9689
1013	0.9689
1014	0.8171
1015	0.9483
1016	0.9483
1017	0.258
1018	0.0284
1019	0.9486
1020	0.9486
1021	0.9488
1022	0.9488
1023	0.9488
1024	0.9488
1025	0.9488
1026	0.9486
1027	0.855
1028	0.998
1029	0.998
1030	0.994
1031	0.911
1032	0.5092
1033	0.5094
1034	0.9843
1035	0.1989
1036	0.9652
1037	0.9652
1038	0.9652
1039	0.9872
1040	0.936
1041	0.5517
1042	0.6001
1043	0.9614
1044	0.9662
1045	0.4214
1046	0.5198
1047	0.4537
1048	0.46
1049	0.4109
1050	0.0284
1051	0.9752
1052	0.9752
1053	0.3779
1054	0.3461
1055	0.8226
1056	0.0134
1057	0.4746
1058	0.0613
1059	0.939
1060	0.1532
1061	0.9346
1062	0.1474
1063	0.2597
1064	0.2129
1065	0.071
1066	0.0159
1067	0.0159
1068	0.0159
1069	0.0159
1070	0.9595
1071	0.8227
1072	0.9059
1073	0.9059
1074	0.3248
1075	0.5106
1076	0.2761
1077	0.4822
1078	0.6359
1079	0.696
1080	0.999
1081	0.194
1082	0.1943
1083	0.6807
1084	0.9665
1085	0.6752
1086	0.4255
1087	0.9534
1088	0.3969
1089	0.397
1090	0.3982
1091	0.2386
1092	0.2379
1093	0.7923
1094	0.7917
1095	0.6335
1096	0.6315
1097	0.6315
1098	0.8468
1099	0.9416
1100	0.9418
1101	0.9384
1102	0.9467
1103	0.9459
1104	0.946
1105	0.946
1106	0.9464
1107	0.9464
1108	0.9464
1109	0.9462
1110	0.9464
1111	0.9296
1112	0.8811
1113	0.2912
1114	0.2915
1115	0.9737
1116	0.6938
1117	0.9529
1118	0.8982
1119	0.9582
1120	0.958
1121	0.9583
1122	0.9583
1123	0.9583
1124	0.958
1125	0.958
1126	0.958
1127	0.077
1128	0.077
1129	0.0756
1130	0.2715
1131	0.9324
1132	0.3726
1133	0.9512
1134	0.9513
1135	0.9517
1136	0.6737
1137	0.6737
1138	0.5637
1139	0.4156
1140	0.4481
1141	0.7148
1142	0.333
1143	0.2464
1144	0.3147
1145	0.314
1146	0.056
1147	0.9939
1148	0.9939
1149	0.7777
1150	0.8878
1151	0.8759
1152	0.8759
1153	0.771
1154	0.771
1155	0.7712
1156	0.771
1157	0.7708
1158	0.7708
1159	0.9641
1160	0.464
1161	0.4447
1162	0.9606
1163	0.9558
1164	0.5309
1165	0.6089
1166	0.6115
1167	0.611
1168	0.6112
1169	0.6113
1170	0.554
1171	0.5548
1172	0.0243
1173	0.937
1174	0.6166
1175	0.7186
1176	0.7164
1177	0.5908
1178	0.5355
1179	0.7474
1180	0.9035
1181	0.9035
1182	0.25
1183	0.0943
1184	0.5627
1185	0.5622
1186	0.2507
1187	0.2507
1188	0.249
1189	0.1024
1190	0.5229
1191	0.9532
1192	0.9426
1193	0.9423
1194	0.5562
1195	0.9962
1196	0.4718
1197	0.9978
1198	0.6803
1199	0.4693
1200	0.4693
1201	0.3019
1202	0.3012
1203	0.3011
1204	0.9976
1205	0.5205
1206	0.5178
1207	0.7112
1208	0.3555
1209	0.3552
1210	0.249
1211	0.2522
1212	0.0726
1213	0.0726
1214	0.8916
1215	0.8916
1216	0.3984
1217	0.3981
1218	0.931
1219	0.931
1220	0.8528
1221	0.8526
1222	0.5675
1223	0.3914
1224	0.1721
1225	0.1711
1226	0.14
1227	0.1141
1228	0.0269
1229	0.1023
1230	0.1028
1231	0.4703
1232	0.5371
1233	0.5377
1234	0.5184
1235	0.5178
1236	0.2775
1237	0.2742
1238	0.9339
1239	0.8086
1240	0.8084
1241	0.9527
1242	0.9529
1243	0.4395
1244	0.4406
1245	0.4409
1246	0.4397
1247	0.4392
1248	0.6137
1249	0.6137
1250	0.2129
1251	0.2129
1252	0.2133
1253	0.2129
1254	0.2126
1255	0.2128
1256	0.9935
1257	0.7032
1258	0.703
1259	0.3839
1260	0.5423
1261	0.7481
1262	0.2859
1263	0.1788
1264	0.2138
1265	0.2131
1266	0.9939
1267	0.9939
1268	0.9939
1269	0.9939
1270	0.9939
1271	0.9939
1272	0.9939
1273	0.2334
1274	0.2302
1275	0.7702
1277	0.9889
1278	0.576
1279	0.665
1280	0.9945
1281	0.9978
1282	0.9978
1283	0.9978
1284	0.9978
1285	0.9978
1286	0.3192
1287	0.9978
1288	0.9976
1289	0.9976
1290	0.9976
1291	0.9976
1292	0.9976
1293	0.9976
1294	0.9976
1295	0.368
1296	0.7715
1297	0.4968
1298	0.4957
1299	0.7239
1300	0.7237
1301	0.7235
1302	0.7218
1303	0.7208
1304	0.4968
1305	0.015
1306	0.0232
1307	0.0232
1308	0.0232
1309	0.0232
1310	0.0104
1311	0.0104
1312	0.0104
1313	0.0104
1314	0.0602
1315	0.9956
1316	0.0168
1317	0.0118
1318	0.0159
1319	0.0159
1320	0.0159
1321	0.0159
1322	0.0159
1323	0.0159
1324	0.0159
1325	0.0156
1326	0.0112
1327	0.0117
1328	0.0134
1329	0.0134
1330	0.6779
1331	0.5946
1332	0.0863
1333	0.0865
1334	0.3342
1335	0.9512
1336	0.0257
1337	0.1142
1338	0.1148
1339	0.0946
1340	0.0946
1341	0.0946
1342	0.0948
1343	0.0949
1344	0.5915
1345	0.575
1346	0.2623
1347	0.2613
1348	0.9932
1349	0.174
1350	0.1735
1351	0.0383
1352	0.1899
1353	0.1892
1354	0.1899
1355	0.1892
1356	0.1885
1357	0.1892
1358	0.2075
1359	0.2094
1360	0.0943
1361	0.5939
1362	0.9877
1363	0.2239
1364	0.1127
1365	0.1136
1366	0.388
1367	0.0557
1368	0.0726
1369	0.0727
1370	0.1349
1371	0.222
1372	0.2205
1373	0.2208
1374	0.2211
1375	0.2206
1376	0.2208
1377	0.5031
1378	0.5032
1379	0.9978
1380	0.3509
1381	0.3519
1382	0.6655
1383	0.9303
1384	0.9303
1385	0.9303
1386	0.8275
1387	0.8274
1388	0.4717
1389	0.4711
1390	0.4727
1391	0.453
1392	0.4525
1393	0.668
1394	0.668
1395	0.6685
1396	0.5159
1397	0.5172
1398	0.3841
1399	0.5833
1400	0.7391
1401	0.7389
1402	0.7387
1403	0.7384
1404	0.6441
1405	0.6438
1406	0.6441
1407	0.7702
1408	0.8987
1409	0.8822
1410	0.8798
1411	0.9013
1412	0.9346
1413	0.9332
1414	0.9295
1415	0.9295
1416	0.9295
1417	0.0359
1418	0.0357
1419	0.0361
1420	0.0361
1421	0.9517
1422	0.0813
1423	0.0267
1424	0.0267
1425	0.0273
1426	0.0275
1427	0.0273
1428	0.0273
1429	0.8794
1430	0.5176
1431	0.5174
1432	0.5152
1433	0.515
1434	0.5159
1435	0.9322
1436	0.9322
1437	0.9322
1438	0.9295
1439	0.9295
1440	0.8214
1441	0.3243
1442	0.3245
1443	0.3246
1444	0.735
1445	0.7329
1446	0.3465
1447	0.9974
1448	0.8248
1449	0.8246
1450	0.6516
1451	0.7599
1452	0.501
1453	0.5128
1454	0.4812
1455	0.9788
1456	0.9691
1457	0.1667
1458	0.1522
1459	0.2509
1460	0.2382
1461	0.3188
1462	0.6033
1463	0.5739
1464	0.4355
1465	0.4349
1466	0.495
1467	0.7922
1468	0.7917
1469	0.6334
1470	0.8958
1471	0.4228
1472	0.8986
1473	0.8984
1474	0.644
1475	0.5668
1476	0.5657
1477	0.9836
1478	0.9834
1479	0.9836
1480	0.6187
1481	0.769
1482	0.7688
1483	0.6998
1484	0.6989
1485	0.0535
1486	0.6945
1487	0.6942
1488	0.6943
1489	0.6943
1490	0.6943
1491	0.6943
1492	0.7169
1493	0.7172
1494	0.7546
1495	0.6703
1496	0.6697
1497	0.6656
1498	0.6663
1499	0.6668
1500	0.6679
1501	0.6679
1502	0.6684
